name,symbol,instrument type,exchange,industry
Inter & Co Inc - Cl A,INTR,Stocks,NASDAQ,Financial
Beam Global,BEEM,Stocks,NASDAQ,Utilities
Tscan Therapeutics Inc,TCRX,Stocks,NASDAQ,ConsumerGoods
Opal Fuels Inc-A,OPAL,Stocks,NASDAQ,Utilities
Surgepays Inc,SURG,Stocks,NASDAQ,ConsumerGoods
CDT Equity Inc,CDT,Stocks,NASDAQ,ConsumerGoods
Lantronix Inc,LTRX,Stocks,NASDAQ,Services
Journey Medical Corp,DERM,Stocks,NASDAQ,ConsumerGoods
Gen Restaurant Group Inc,GENK,Stocks,NASDAQ,ConsumerGoods
Kala Bio Inc,KALA,Stocks,NASDAQ,ConsumerGoods
Concrete Pumping Holdings In,BBCP,Stocks,NASDAQ,IndustrialGoods
Lazydays Holdings Inc,GORV,Stocks,NASDAQ,ConsumerGoods
Orchestra Biomed Holdings In,OBIO,Stocks,NASDAQ,ConsumerGoods
Perma-Fix Environmental Svcs,PESI,Stocks,NASDAQ,IndustrialGoods
Neuropace Inc,NPCE,Stocks,NASDAQ,ConsumerGoods
Lands End Inc,LE,Stocks,NASDAQ,Services
Virco Mfg Corporation,VIRC,Stocks,NASDAQ,ConsumerGoods
Everspin Technologies Inc,MRAM,Stocks,NASDAQ,Technology
ECD Automotive Design Inc,ECDA,Stocks,NASDAQ,ConsumerGoods
Pulse Biosciences Inc,PLSE,Stocks,NASDAQ,ConsumerGoods
Blue Foundry Bancorp,BLFY,Stocks,NASDAQ,Financial
Medallion Financial Corp,MFIN,Stocks,NASDAQ,Financial
Esh Acquisition Corp-A,ESHA,Stocks,NASDAQ,Services
Pure Cycle Corp,PCYO,Stocks,NASDAQ,IndustrialGoods
USA Rare Earth Inc,USAR,Stocks,NASDAQ,Services
Nabors Energy Transition C-A,NETD,Stocks,NASDAQ,Services
Vinci Partners Investments-A,VINP,Stocks,NASDAQ,Financial
New Horizon Aircraft Ltd,HOVR,Stocks,NASDAQ,Services
Israel Acquisitions Corp-A,ISRLF,Stocks,NASDAQ,Services
Horizon Space Acquisition I,HSPOF,Stocks,NASDAQ,Services
Baird Medical Investment Holdings Limited,BDMD,Stocks,NASDAQ,Services
AMC Robotics Corp,AMCI,Stocks,NASDAQ,Services
Innventure Inc,INV,Stocks,NASDAQ,Services
Spring Valley Acquisition-A,SVIIF,Stocks,NASDAQ,Services
Goldenstone Acquisition Ltd,GDST,Stocks,NASDAQ,Services
ConnectM Technology Solutions Inc,CNTM,Stocks,NASDAQ,Services
Ispire Technology Inc,ISPR,Stocks,NASDAQ,ConsumerGoods
WeBull Corp,BULL,Stocks,NASDAQ,Services
Primis Financial Corp,FRST,Stocks,NASDAQ,Financial
Cartesian Growth Corp Ii- A,RENEF,Stocks,NASDAQ,Services
Semnur Pharmaceuticals Inc,SMNR,Stocks,NASDAQ,Services
Bridgewater Bancshares Inc,BWB,Stocks,NASDAQ,Financial
Iczoom Group Inc -Class A,IZM,Stocks,NASDAQ,Services
Geospace Technologies Corp,GEOS,Stocks,NASDAQ,Utilities
Ofs Capital Corp,OFS,Stocks,NASDAQ,Financial
Sezzle Inc,SEZL,Stocks,NASDAQ,Financial
Quicklogic Corp,QUIK,Stocks,NASDAQ,Technology
Falcons Beyond Global Inc-A,FBYD,Stocks,NASDAQ,ConsumerGoods
Lifeway Foods Inc,LWAY,Stocks,NASDAQ,ConsumerGoods
Xbp Europe Holdings Inc,XBP,Stocks,NASDAQ,Financial
Whitehorse Finance Inc,WHF,Stocks,NASDAQ,Financial
Eltek Ltd,ELTK,Stocks,NASDAQ,IndustrialGoods
Ramaco Resources Inc-B,METCB,Stocks,NASDAQ,Utilities
Silence Therapeutics Plc,SLN,Stocks,NASDAQ,ConsumerGoods
Silvercrest Asset Manageme-A,SAMG,Stocks,NASDAQ,Financial
Natures Sunshine Prods Inc,NATR,Stocks,NASDAQ,ConsumerGoods
Praxis Precision Medicines I,PRAX,Stocks,NASDAQ,ConsumerGoods
Rbb Bancorp,RBB,Stocks,NASDAQ,Financial
BCP Investment Corp,BCIC,Stocks,NASDAQ,Financial
Spyre Therapeutics Inc,SYRE,Stocks,NASDAQ,ConsumerGoods
Foster (Lb) Co-A,FSTR,Stocks,NASDAQ,IndustrialGoods
Hbt Financial Inc/De,HBT,Stocks,NASDAQ,Financial
Gyre Therapeutics Inc,GYRE,Stocks,NASDAQ,ConsumerGoods
Mvb Financial Corp,MVBF,Stocks,NASDAQ,Financial
Baycom Corp,BCML,Stocks,NASDAQ,Financial
Metrocity Bankshares Inc,MCBS,Stocks,NASDAQ,Financial
Csp Inc,CSPI,Stocks,NASDAQ,Technology
Midwestone Financial Group I,MOFG,Stocks,NASDAQ,Financial
Village Super Market-Class A,VLGEA,Stocks,NASDAQ,ConsumerGoods
Jin Medical International Lt,ZJYL,Stocks,NASDAQ,Financial
Euroseas Ltd,ESEA,Stocks,NASDAQ,IndustrialGoods
Oak Valley Bancorp,OVLY,Stocks,NASDAQ,Financial
Weyco Group Inc,WEYS,Stocks,NASDAQ,ConsumerGoods
Alico Inc,ALCO,Stocks,NASDAQ,ConsumerGoods
Rocky Brands Inc,RCKY,Stocks,NASDAQ,ConsumerGoods
Atlanticus Holdings Corp,ATLC,Stocks,NASDAQ,Financial
Peoples Financial Services,PFIS,Stocks,NASDAQ,Financial
Korro Bio Inc,KRRO,Stocks,NASDAQ,ConsumerGoods
Climb Global Solutions Inc,CLMB,Stocks,NASDAQ,Technology
Frp Holdings Inc,FRPH,Stocks,NASDAQ,Financial
Investors Title Co,ITIC,Stocks,NASDAQ,Financial
CoreWeave Inc,CRWV,Stocks,NASDAQ,Technology
eToro Group LTD,ETOR,Stocks,NASDAQ,Financial
Chagee Holdings Limited,CHA,Stocks,NASDAQ,ConsumerGoods
Galaxy Digital,GLXY,Stocks,NASDAQ,Services
Beamr Imaging Ltd,BMR,Stocks,NASDAQ,Technology
Chime Financial Inc,CHYM,Stocks,NASDAQ,Technology
Slide Insurance Holdings Inc,SLDE,Stocks,NASDAQ,Financial
Caris Life Sciences Inc,CAI,Stocks,NASDAQ,ConsumerGoods
Rubico Inc,RUBI,Stocks,NASDAQ,BasicMaterials
Omada Health Inc,OMDA,Stocks,NASDAQ,Technology
WIMI Hologram Cloud In,WIMI,Stocks,NASDAQ,Technology
Robin Energy Ltd,RBNE,Stocks,NASDAQ,IndustrialGoods
GCI Liberty Inc,GLIBK,Stocks,NASDAQ,Services
GCI Liberty Inc,GLIBA,Stocks,NASDAQ,Services
Twenty One Capital Inc,XXI,Stocks,NASDAQ,Financial
Next Technology Holding Inc,NXTT,Stocks,NASDAQ,Technology
Microcloud Hologram,HOLO,Stocks,NASDAQ,Technology
Core Scientific,CORZ,Stocks,NASDAQ,Technology
Astera Labs Inc,ALAB,Stocks,NASDAQ,Technology
SharpLink Gaming Inc,SBET,Stocks,NASDAQ,ConsumerGoods
Quantum Computing Inc,QUBT,Stocks,NASDAQ,Technology
Talen Energy Corp,TLN,Stocks,NASDAQ,Utilities
Firefly Aerospace Inc,FLY,Stocks,NASDAQ,IndustrialGoods
ServiceTitan Inc,TTAN,Stocks,NASDAQ,Technology
Heartflow Inc,HTFL,Stocks,NASDAQ,Healthcare
Aeva Technologies Inc,AEVA,Stocks,NASDAQ,Technology
Power Solutions International Inc,PSIX,Stocks,NASDAQ,IndustrialGoods
Lexinfintech Holdings Ltd,LX,Stocks,NASDAQ,Financial
Donegal Group Inc,DGICA,Stocks,NASDAQ,Financial
Nutex Health Inc,NUTX,Stocks,NASDAQ,Healthcare
Bitcoin Depot Inc,BTM,Stocks,NASDAQ,Technology
Kaspi.kz,KSPI,Stocks,NASDAQ,Financial
TON Strategy Co,TONX,Stocks,NASDAQ,Technology
Sayona Mining Ltd,ELVR,Stocks,NASDAQ,BasicMaterials
Legence Corp,LGN,Stocks,NASDAQ,IndustrialGoods
Gemini Space Station Inc,GEMI,Stocks,NASDAQ,Technology
Figure Technology Solutions Inc,FIGR,Stocks,NASDAQ,Financial
CaliberCos Inc,CWD,Stocks,NASDAQ,Financial
Eightco Holdings Inc,ORBS,Stocks,NASDAQ,Financial
"Netskope, Inc",NTSK,Stocks,NASDAQ,Technology
Pattern Group Inc,PTRN,Stocks,NASDAQ,Technology
Solstice Advanced Materi,SOLS,Stocks,NASDAQ,BasicMaterials
Fermi Inc,FRMI,Stocks,NASDAQ,BasicMaterials
Brera Holdings PLC,SLMT,Stocks,NASDAQ,ConsumerGoods
Uranium Royalty Corp,UROY,Stocks,NASDAQ,BasicMaterials
Ondas Inc,ONDS,Stocks,NASDAQ,Technology
Nano Nuclear Energy Inc,NNE,Stocks,NASDAQ,Utilities
Richtech Robotics Inc,RR,Stocks,NASDAQ,Technology
Red Cat Holdings Inc,RCAT,Stocks,NASDAQ,IndustrialGoods
Serve Robotics Inc,SERV,Stocks,NASDAQ,Technology
Incannex Healthcare Inc,IXHL,Stocks,NASDAQ,Healthcare
ETHZilla Corp,ETHZ,Stocks,NASDAQ,Technology
DeFi Development Corp,DFDV,Stocks,NASDAQ,Technology
Datavault AI Inc,DVLT,Stocks,NASDAQ,Technology
"Navan, Inc",NAVN,Stocks,NASDAQ,Technology
"BillionToOne, Inc.",BLLN,Stocks,NASDAQ,Healthcare
AEye Inc,LIDR,Stocks,NASDAQ,Technology
TSS Inc,TSSI,Stocks,NASDAQ,Technology
Upexi Inc,UPXI,Stocks,NASDAQ,Technology
Cidara Therapeutics Inc,CDTX,Stocks,NASDAQ,Healthcare
Wearable Devices Ltd,WLDS,Stocks,NASDAQ,Technology
ALT5 Sigma Corp,ALTS,Stocks,NASDAQ,Technology
ASP Isotopes Inc,ASPI,Stocks,NASDAQ,Healthcare
Sealsq Corp,LAES,Stocks,NASDAQ,Technology
BTCS Inc,BTCS,Stocks,NASDAQ,Technology
Professional Diversity Network Inc,IPDN,Stocks,NASDAQ,IndustrialGoods
Faraday Future Intelligent Electric Inc,FFAI,Stocks,NASDAQ,ConsumerGoods
Gorilla Technology Group Inc,GRRR,Stocks,NASDAQ,Technology
Tharimmune Inc,THAR,Stocks,NASDAQ,Healthcare
Soligenix Inc,SNGX,Stocks,NASDAQ,Healthcare
WhiteFiber Inc,WYFI,Stocks,NASDAQ,Technology
AGM Group Holdings Inc,AGMH,Stocks,NASDAQ,Technology
American Bitcoin Corp,ABTC,Stocks,NASDAQ,Technology
Dragonfly Energy Holdings Corp,DFLI,Stocks,NASDAQ,IndustrialGoods
Lightbridge Corp,LTBR,Stocks,NASDAQ,IndustrialGoods
HWH International Inc,HWH,Stocks,NASDAQ,Technology
Galecto Inc,GLTO,Stocks,NASDAQ,Healthcare
Aptorum Group Ltd,APM,Stocks,NASDAQ,Healthcare
aTyr Pharma Inc,ATYR,Stocks,NASDAQ,Healthcare
Inno Holdings Inc,INHD,Stocks,NASDAQ,IndustrialGoods
POET Technologies Inc,POET,Stocks,NASDAQ,Technology
Expion360 Inc,XPON,Stocks,NASDAQ,IndustrialGoods
TRON Inc,TRON,Stocks,NASDAQ,Technology
Scisparc Ltd,SPRC,Stocks,NASDAQ,Healthcare
Sonnet Biotherapeutics Holdings Inc,SONN,Stocks,NASDAQ,Healthcare
Spruce Biosciences Inc,SPRB,Stocks,NASDAQ,Healthcare
CEA Industries Inc,BNC,Stocks,NASDAQ,IndustrialGoods
reAlpha Tech Corp,AIRE,Stocks,NASDAQ,Technology
"Vivani Medical, Inc",VANI,Stocks,NASDAQ,Healthcare
MARFRIG GLOBAL FOOD-SPON ADR,MBRFY,Stocks,NASDAQ,ConsumerGoods
Arqit Quantum Inc,ARQQ,Stocks,NASDAQ,Technology
"Lumexa Imaging Holdings, Inc",LMRI,Stocks,NASDAQ,Healthcare
Wealthfront Corporation,WLTH,Stocks,NASDAQ,Financial
Medline Inc,MDLN,Stocks,NASDAQ,Healthcare
Upstream Bio Inc,UPB,Stocks,NASDAQ,Healthcare
Zenas Biopharma Inc,ZBIO,Stocks,NASDAQ,Healthcare
Hycroft Mining Holding Corporation,HYMC,Stocks,NASDAQ,BasicMaterials
Niagen Bioscience Inc,NAGE,Stocks,NASDAQ,Healthcare
American Public Education Inc,APEI,Stocks,NASDAQ,Services
Gloo Holdings Inc,GLOO,Stocks,NASDAQ,Technology
Forward Industries Inc,FWDI,Stocks,NASDAQ,IndustrialGoods
CytomX Therapeutics Inc,CTMX,Stocks,NASDAQ,Healthcare
Rezolute Inc,RZLT,Stocks,NASDAQ,Healthcare
WeShop Holdings Ltd,WSHP,Stocks,NASDAQ,Technology
Palvella Therapeutics Inc,PVLA,Stocks,NASDAQ,Healthcare
Maze Therapeutics Inc,MAZE,Stocks,NASDAQ,Healthcare
Kyivstar Group Ltd,KYIV,Stocks,NASDAQ,Technology
PomDoctor Ltd,POM,Stocks,NASDAQ,Healthcare
Aveanna Healthcare Holdings Inc,AVAH,Stocks,NASDAQ,Healthcare
Aura Minerals Inc,AUGO,Stocks,NASDAQ,BasicMaterials
Black Rock Coffee Bar Inc,BRCB,Stocks,NASDAQ,ConsumerGoods
SuperX AI Technology Ltd,SUPX,Stocks,NASDAQ,Technology
Beta Bionics Inc,BBNX,Stocks,NASDAQ,Healthcare
Trevi Therapeutics Inc,TRVI,Stocks,NASDAQ,Healthcare
Rapport Therapeutics Inc,RAPP,Stocks,NASDAQ,Healthcare
MBX Biosciences Inc,MBX,Stocks,NASDAQ,Healthcare
LENZ Therapeutics Inc,LENZ,Stocks,NASDAQ,Healthcare
Terrestrial Energy Inc,IMSR,Stocks,NASDAQ,IndustrialGoods
Better Home & Finance Holding Co,BETR,Stocks,NASDAQ,Financial
SailPoint Inc,SAIL,Stocks,NASDAQ,Technology
NioCorp Developments Ltd,NB,Stocks,NASDAQ,BasicMaterials
Indivior PLC,INDV,Stocks,NASDAQ,Healthcare
Churchill Capital Corp X,CCCX,Stocks,NASDAQ,Financial
Rezolve AI PLC,RZLV,Stocks,NASDAQ,Technology
Abivax SA,ABVX,Stocks,NASDAQ,Healthcare
Strive Inc,ASST,Stocks,NASDAQ,Financial
Pony AI Inc,PONY,Stocks,NASDAQ,Technology
Critical Metals Corp,CRML,Stocks,NASDAQ,BasicMaterials
VERSANT MEDIA GROUP INC,VSNT,Stocks,NASDAQ,Services
Metaplanet Inc,MTPLF,Stocks,NASDAQ,Technology
EquipmentShare.com Inc,EQPT,Stocks,NASDAQ,BasicMaterials
Warrant of Opendoor Technologies Inc,OPENL,Stocks,NASDAQ,Services
Warrant of Opendoor Technologies Inc,OPENZ,Stocks,NASDAQ,Services
Warrant of Opendoor Technologies Inc,OPENW,Stocks,NASDAQ,Services
CG Oncology Inc,CGON,Stocks,NASDAQ,Healthcare
Jyong Biotech Ltd,MENS,Stocks,NASDAQ,Healthcare
Methanex Corp,MEOH,Stocks,NASDAQ,BasicMaterials
Elbit Systems Ltd,ESLT,Stocks,NASDAQ,IndustrialGoods
FirstService Corp,FSV,Stocks,NASDAQ,BasicMaterials
Life360 Inc,LIF,Stocks,NASDAQ,Technology
Open Text Corp,OTEX,Stocks,NASDAQ,Technology
Lineage Inc,LINE,Stocks,NASDAQ,BasicMaterials
Colliers International Group Inc,CIGI,Stocks,NASDAQ,BasicMaterials
Descartes Systems Group Inc,DSGX,Stocks,NASDAQ,Technology
BRP Inc,DOO,Stocks,NASDAQ,ConsumerGoods
Regencell Bioscience Holdings Ltd,RGC,Stocks,NASDAQ,Healthcare
Brightspring Health Services Inc,BTSG,Stocks,NASDAQ,Healthcare
OneStream Inc,OS,Stocks,NASDAQ,Technology
Nayax Ltd,NYAX,Stocks,NASDAQ,Technology
Magic Software Enterprises Ltd,MGIC,Stocks,NASDAQ,Technology
GeneDx Holdings Corp,WGS,Stocks,NASDAQ,Healthcare
Perpetua Resources Corp,PPTA,Stocks,NASDAQ,BasicMaterials
Anbio Biotechnology,NNNN,Stocks,NASDAQ,Healthcare
Diginex Ltd,DGNX,Stocks,NASDAQ,Technology
Dianthus Therapeutics Inc,DNTH,Stocks,NASDAQ,Healthcare
Sionna Therapeutics Inc,SION,Stocks,NASDAQ,Healthcare
Atlantic American Corp,AAME,Stocks,NASDAQ,-
Air T Inc,AIRT,Stocks,NASDAQ,-
AstroNova Inc,ALOT,Stocks,NASDAQ,-
Art's-Way Manufacturing Co Inc,ARTW,Stocks,NASDAQ,-
Amtech Systems Inc,ASYS,Stocks,NASDAQ,-
Biomerica Inc,BMRA,Stocks,NASDAQ,-
Bridgford Foods Corp,BRID,Stocks,NASDAQ,-
Bassett Furniture Industries Inc,BSET,Stocks,NASDAQ,-
Compugen Ltd,CGEN,Stocks,NASDAQ,-
Xcel Brands Inc,XELB,Stocks,NASDAQ,-
Anixa Biosciences Inc,ANIX,Stocks,NASDAQ,-
CPS Technologies Corp,CPSH,Stocks,NASDAQ,-
Data I/O Corp,DAIO,Stocks,NASDAQ,-
Byrna Technologies Inc,BYRN,Stocks,NASDAQ,-
Daxor Corp,DXR,Stocks,NASDAQ,-
Educational Development Corp,EDUC,Stocks,NASDAQ,-
Electro-Sensors Inc,ELSE,Stocks,NASDAQ,-
Eastern Co/The,EML,Stocks,NASDAQ,-
Escalade Inc,ESCA,Stocks,NASDAQ,-
US Global Investors Inc,GROW,Stocks,NASDAQ,-
Farmer Bros Co,FARM,Stocks,NASDAQ,-
West BanCorp Inc,WTBA,Stocks,NASDAQ,-
First Capital Inc,FCAP,Stocks,NASDAQ,-
Frequency Electronics Inc,FEIM,Stocks,NASDAQ,-
Flexsteel Industries Inc,FLXS,Stocks,NASDAQ,-
FONAR Corp,FONR,Stocks,NASDAQ,-
Friedman Industries Inc,FRD,Stocks,NASDAQ,-
Hurco Cos Inc,HURC,Stocks,NASDAQ,-
Creative Global Technology Holdings Ltd,CGTL,Stocks,NASDAQ,-
ImmuCell Corp,ICCC,Stocks,NASDAQ,-
InterGroup Corp/The,INTG,Stocks,NASDAQ,-
Kelly Services Inc,KELYB,Stocks,NASDAQ,-
Kewaunee Scientific Corp,KEQU,Stocks,NASDAQ,-
Koss Corp,KOSS,Stocks,NASDAQ,-
Key Tronic Corp,KTCC,Stocks,NASDAQ,-
Lakeland Industries Inc,LAKE,Stocks,NASDAQ,-
LCNB Corp,LCNB,Stocks,NASDAQ,-
JW Mays Inc,MAYS,Stocks,NASDAQ,-
Peoples Bancorp of North Carolina Inc,PEBK,Stocks,NASDAQ,-
Precision Optics Corp Inc/Mass,POCI,Stocks,NASDAQ,-
PAMT CORP,PAMT,Stocks,NASDAQ,-
Rand Capital Corp,RAND,Stocks,NASDAQ,-
Research Frontiers Inc,REFR,Stocks,NASDAQ,-
Rocky Mountain Chocolate Factory Inc,RMCF,Stocks,NASDAQ,-
Neonode Inc,NEON,Stocks,NASDAQ,-
Enveric Biosciences Inc,ENVB,Stocks,NASDAQ,-
Sono-Tek Corp,SOTK,Stocks,NASDAQ,-
Good Times Restaurants Inc,GTIM,Stocks,NASDAQ,-
TransAct Technologies Inc,TACT,Stocks,NASDAQ,-
Taylor Devices Inc,TAYD,Stocks,NASDAQ,-
Twin Disc Inc,TWIN,Stocks,NASDAQ,-
First US Bancshares Inc,FUSB,Stocks,NASDAQ,-
US Energy Corp,USEG,Stocks,NASDAQ,-
Value Line Inc,VALU,Stocks,NASDAQ,-
XOMA Royalty Corp,XOMA,Stocks,NASDAQ,-
CF Bankshares Inc,CFBK,Stocks,NASDAQ,-
Champions Oncology Inc,CSBR,Stocks,NASDAQ,-
FreightCar America Inc,RAIL,Stocks,NASDAQ,-
Smith Micro Software Inc,SMSI,Stocks,NASDAQ,-
Trinity Biotech PLC,TRIB,Stocks,NASDAQ,-
PharmaCyte Biotech Inc,PMCB,Stocks,NASDAQ,-
Bel Fuse Inc,BELFA,Stocks,NASDAQ,-
Sypris Solutions Inc,SYPR,Stocks,NASDAQ,-
RF Industries Ltd,RFIL,Stocks,NASDAQ,-
ACNB Corp,ACNB,Stocks,NASDAQ,-
Perma-Pipe International Holdings Inc,PPIH,Stocks,NASDAQ,-
Pro-Dex Inc,PDEX,Stocks,NASDAQ,-
Security National Financial Corp,SNFCA,Stocks,NASDAQ,-
PrimeEnergy Resources Corp,PNRG,Stocks,NASDAQ,-
Harte Hanks Inc,HHS,Stocks,NASDAQ,-
Solesence Inc,SLSN,Stocks,NASDAQ,-
Lifetime Brands Inc,LCUT,Stocks,NASDAQ,-
Norwood Financial Corp,NWFL,Stocks,NASDAQ,-
Auburn National BanCorp Inc,AUBN,Stocks,NASDAQ,-
Lendway Inc,LDWY,Stocks,NASDAQ,-
Peraso Inc,PRSO,Stocks,NASDAQ,-
Lifevantage Corp,LFVN,Stocks,NASDAQ,-
Nortech Systems Inc,NSYS,Stocks,NASDAQ,-
Sierra Bancorp,BSRR,Stocks,NASDAQ,-
Rave Restaurant Group Inc,RAVE,Stocks,NASDAQ,-
Dawson Geophysical Co,DWSN,Stocks,NASDAQ,-
Citizens & Northern Corp,CZNC,Stocks,NASDAQ,-
Ascent Industries Co,ACNT,Stocks,NASDAQ,-
Franklin Financial Services Corp,FRAF,Stocks,NASDAQ,-
GeoVax Labs Inc,GOVX,Stocks,NASDAQ,-
Firefly Neuroscience Inc,AIFF,Stocks,NASDAQ,-
Highway Holdings Ltd,HIHO,Stocks,NASDAQ,-
BioCardia Inc,BCDA,Stocks,NASDAQ,-
Energy Focus Inc,EFOI,Stocks,NASDAQ,-
Genasys Inc,GNSS,Stocks,NASDAQ,-
Gulf Resources Inc,GURE,Stocks,NASDAQ,-
First United Corp,FUNC,Stocks,NASDAQ,-
Ernexa Therapeutics Inc,ERNA,Stocks,NASDAQ,-
Consumer Portfolio Services Inc,CPSS,Stocks,NASDAQ,-
Quest Resource Holding Corp,QRHC,Stocks,NASDAQ,-
Capstone Holding Corp,CAPS,Stocks,NASDAQ,-
Ohio Valley Banc Corp,OVBC,Stocks,NASDAQ,-
United Bancorp Inc/OH,UBCP,Stocks,NASDAQ,-
Tenax Therapeutics Inc,TENX,Stocks,NASDAQ,-
China Natural Resources Inc,CHNR,Stocks,NASDAQ,-
Northern Technologies International Corp,NTIC,Stocks,NASDAQ,-
Natural Alternatives International Inc,NAII,Stocks,NASDAQ,-
Tandy Leather Factory Inc,TLF,Stocks,NASDAQ,-
Riverview Bancorp Inc,RVSB,Stocks,NASDAQ,-
IRIDEX Corp,IRIX,Stocks,NASDAQ,-
Kolibri Global Energy Inc,KGEI,Stocks,NASDAQ,-
Stratus Properties Inc,STRS,Stocks,NASDAQ,-
Siebert Financial Corp,SIEB,Stocks,NASDAQ,-
Socket Mobile Inc,SCKT,Stocks,NASDAQ,-
Strattec Security Corp,STRT,Stocks,NASDAQ,-
Yunhong Green CTI Ltd,YHGJ,Stocks,NASDAQ,-
KVH Industries Inc,KVHI,Stocks,NASDAQ,-
KORU Medical Systems Inc,KRMD,Stocks,NASDAQ,-
NN Inc,NNBR,Stocks,NASDAQ,-
Ames National Corp,ATLO,Stocks,NASDAQ,-
Chemung Financial Corp,CHMG,Stocks,NASDAQ,-
AXT Inc,AXTI,Stocks,NASDAQ,-
G Willi-Food International Ltd,WILC,Stocks,NASDAQ,-
SB Financial Group Inc,SBFG,Stocks,NASDAQ,-
Landmark Bancorp Inc/Manhattan KS,LARK,Stocks,NASDAQ,-
Coda Octopus Group Inc,CODA,Stocks,NASDAQ,-
Sound Financial Bancorp Inc,SFBC,Stocks,NASDAQ,-
ViewBix Inc,VBIX,Stocks,NASDAQ,-
Quoin Pharmaceuticals Ltd,QNRX,Stocks,NASDAQ,-
GT Biopharma Inc,GTBP,Stocks,NASDAQ,-
CB Financial Services Inc,CBFV,Stocks,NASDAQ,-
Hawthorn Bancshares Inc,HWBK,Stocks,NASDAQ,-
Patriot National Bancorp Inc,PNBK,Stocks,NASDAQ,-
Willamette Valley Vineyards Inc,WVVI,Stocks,NASDAQ,-
Ark Restaurants Corp,ARKR,Stocks,NASDAQ,-
Asia Pacific Wire & Cable Corp Ltd,APWC,Stocks,NASDAQ,-
374Water Inc,SCWO,Stocks,NASDAQ,-
Innovative Solutions and Support Inc,ISSC,Stocks,NASDAQ,-
Farmers & Merchants Bancorp Inc/Archbold OH,FMAO,Stocks,NASDAQ,-
Achieve Life Sciences Inc,ACHV,Stocks,NASDAQ,-
Natural Health Trends Corp,NHTC,Stocks,NASDAQ,-
China Automotive Systems Inc,CAAS,Stocks,NASDAQ,-
Soluna Holdings Inc,SLNH,Stocks,NASDAQ,-
Seneca Foods Corp,SENEB,Stocks,NASDAQ,-
Astrotech Corp,ASTC,Stocks,NASDAQ,-
Jewett-Cameron Trading Co Ltd,JCTC,Stocks,NASDAQ,-
Pathfinder Bancorp Inc,PBHC,Stocks,NASDAQ,-
Smith-Midland Corp,SMID,Stocks,NASDAQ,-
OLB Group Inc/The,OLB,Stocks,NASDAQ,-
United Security Bancshares/Fresno CA,UBFO,Stocks,NASDAQ,-
Heritage Global Inc,HGBL,Stocks,NASDAQ,-
Linkage Global Inc,LGCB,Stocks,NASDAQ,-
First National Corp/VA,FXNC,Stocks,NASDAQ,-
CVD Equipment Corp,CVV,Stocks,NASDAQ,-
BioRestorative Therapies Inc,BRTX,Stocks,NASDAQ,-
Provident Financial Holdings Inc,PROV,Stocks,NASDAQ,-
Civista Bancshares Inc,CIVB,Stocks,NASDAQ,-
Creative Medical Technology Holdings Inc,CELZ,Stocks,NASDAQ,-
Aware Inc/MA,AWRE,Stocks,NASDAQ,-
Ainos Inc,AIMD,Stocks,NASDAQ,-
One Stop Systems Inc,OSS,Stocks,NASDAQ,-
Dominari Holdings Inc,DOMH,Stocks,NASDAQ,-
Core AI Holdings Inc,CHAI,Stocks,NASDAQ,-
Apyx Medical Corp,APYX,Stocks,NASDAQ,-
ProPhase Labs Inc,PRPH,Stocks,NASDAQ,-
Greene County Bancorp Inc,GCBC,Stocks,NASDAQ,-
Wetouch Technology Inc,WETH,Stocks,NASDAQ,-
ClearOne Inc,CLRO,Stocks,NASDAQ,-
First Community Corp/SC,FCCO,Stocks,NASDAQ,-
Finward Bancorp,FNWD,Stocks,NASDAQ,-
Orrstown Financial Services Inc,ORRF,Stocks,NASDAQ,-
Saga Communications Inc,SGA,Stocks,NASDAQ,-
Glen Burnie Bancorp,GLBZ,Stocks,NASDAQ,-
Oruka Therapeutics Inc,ORKA,Stocks,NASDAQ,-
Stabilis Solutions Inc,SLNG,Stocks,NASDAQ,-
Lesaka Technologies Inc,LSAK,Stocks,NASDAQ,-
Odyssey Marine Exploration Inc,OMEX,Stocks,NASDAQ,-
Fusion Fuel Green PLC,HTOO,Stocks,NASDAQ,-
Formula Systems 1985 Ltd,FORTY,Stocks,NASDAQ,-
Nixxy Inc,NIXX,Stocks,NASDAQ,-
Huachen AI Parking Management Technology Holding C,HCAI,Stocks,NASDAQ,-
C&F Financial Corp,CFFI,Stocks,NASDAQ,-
Integrated Media Technology Ltd,IMTE,Stocks,NASDAQ,-
Dogwood Therapeutics Inc,DWTX,Stocks,NASDAQ,-
Mannatech Inc,MTEX,Stocks,NASDAQ,-
Lisata Therapeutics Inc,LSTA,Stocks,NASDAQ,-
Franklin Wireless Corp,FKWL,Stocks,NASDAQ,-
Epsilon Energy Ltd,EPSN,Stocks,NASDAQ,-
Lite Strategy Inc,LITS,Stocks,NASDAQ,-
Unity Bancorp Inc,UNTY,Stocks,NASDAQ,-
Yueda Digital Holding,YDKG,Stocks,NASDAQ,-
Usio Inc,USIO,Stocks,NASDAQ,-
SUNation Energy Inc,SUNE,Stocks,NASDAQ,-
Worksport Ltd,WKSP,Stocks,NASDAQ,-
Live Ventures Inc,LIVE,Stocks,NASDAQ,-
DLH Holdings Corp,DLHC,Stocks,NASDAQ,-
First Guaranty Bancshares Inc,FGBI,Stocks,NASDAQ,-
